project_id,material_id,planned_qty,delivery_date
02d,007,66.42,2025-11-30
02d,007,76.68,2025-12-31
02d,007,14.21,2026-01-31
02d,007,96.83,2026-02-28
02d,007,34.53,2026-03-31
02d,007,111.38,2026-04-30
02d,007,78.35,2026-05-31
02d,007,67.45,2026-06-30
02d,007,109.1,2026-07-31
02d,007,29.71,2026-08-31
02d,008,52.09,2025-10-31
02d,008,64.19,2025-11-30
02d,008,33.91,2025-12-31
02d,008,72.05,2026-01-31
02d,008,62.26,2026-02-28
02d,008,26.11,2026-03-31
02d,008,29.3,2026-04-30
02d,008,65.14,2026-05-31
02d,008,97.72,2026-06-30
02d,008,113.98,2026-07-31
02d,008,67.54,2026-08-31
02d,009,98.85,2025-10-31
02d,009,28.24,2025-11-30
02d,009,45.75,2025-12-31
02d,009,31.09,2026-01-31
02d,009,60.14,2026-02-28
02d,009,35.15,2026-03-31
02d,009,13.21,2026-04-30
02d,009,75.57,2026-05-31
02d,009,59.49,2026-06-30
02d,009,85.12,2026-07-31
02d,009,44.16,2026-08-31
02d,010,69.63,2025-10-31
02d,010,93.53,2025-11-30
02d,010,92.13,2025-12-31
02d,010,19.59,2026-01-31
02d,010,52.81,2026-02-28
02d,010,106.12,2026-03-31
02d,010,79.37,2026-04-30
02d,010,29.89,2026-05-31
02d,010,22.63,2026-06-30
02d,010,36.04,2026-07-31
02d,010,20.3,2026-08-31
02d,001,87.73,2025-10-31
02d,001,47.54,2025-11-30
02d,001,61.47,2025-12-31
02d,001,63.88,2026-01-31
02d,001,41.72,2026-02-28
02d,001,28.08,2026-03-31
02d,001,25.84,2026-04-30
02d,001,93.1,2026-05-31
02d,001,82.35,2026-06-30
02d,001,10.76,2026-07-31
02d,001,13.29,2026-08-31
02d,002,25.72,2025-10-31
02d,002,30.09,2025-11-30
02d,002,19.89,2025-12-31
02d,002,18.01,2026-01-31
02d,002,77.97,2026-02-28
02d,002,86.14,2026-03-31
02d,002,11.06,2026-04-30
02d,002,23.6,2026-05-31
02d,002,75.76,2026-06-30
02d,002,23.41,2026-07-31
02d,002,28.25,2026-08-31
02d,003,69.0,2025-10-31
02d,003,39.08,2025-11-30
02d,003,77.19,2025-12-31
02d,003,60.02,2026-01-31
02d,003,56.59,2026-02-28
02d,003,57.93,2026-03-31
02d,003,16.14,2026-04-30
02d,003,62.16,2026-05-31
02d,003,49.24,2026-06-30
02d,003,40.62,2026-07-31
02d,003,85.34,2026-08-31
02d,004,48.52,2025-10-31
02d,004,18.41,2025-11-30
02d,004,14.07,2025-12-31
02d,004,47.95,2026-01-31
02d,004,76.92,2026-02-28
02d,004,51.54,2026-03-31
02d,004,15.35,2026-04-30
02d,004,38.12,2026-05-31
02d,004,50.83,2026-06-30
02d,004,64.06,2026-07-31
02d,004,37.42,2026-08-31
02d,005,51.2,2025-10-31
02d,005,32.06,2025-11-30
02d,005,57.83,2025-12-31
02d,005,37.04,2026-01-31
02d,005,74.91,2026-02-28
02d,005,21.65,2026-03-31
02d,005,84.08,2026-04-30
02d,005,25.83,2026-05-31
02d,005,48.12,2026-06-30
02d,005,79.24,2026-07-31
02d,005,56.53,2026-08-31
02d,006,47.25,2025-10-31
02d,006,18.9,2025-11-30
02d,006,57.43,2025-12-31
02d,006,38.75,2026-01-31
02d,006,80.12,2026-02-28
02d,006,49.18,2026-03-31
02d,006,83.66,2026-04-30
02d,006,46.53,2026-05-31
02d,006,83.22,2026-06-30
02d,006,78.29,2026-07-31
02d,006,53.87,2026-08-31
02d,007,80.63,2025-10-31
02d,007,65.26,2025-11-30
02d,007,76.3,2025-12-31
02d,007,79.51,2026-01-31
02d,007,96.57,2026-02-28
02d,007,26.88,2026-03-31
02d,007,77.09,2026-04-30
02d,007,75.69,2026-05-31
02d,007,58.52,2026-06-30
02d,007,91.92,2026-07-31
02d,007,116.79,2026-08-31
02d,008,48.38,2025-10-31
02d,008,33.59,2025-11-30
02d,008,16.77,2025-12-31
02d,008,99.34,2026-01-31
02d,008,96.34,2026-02-28
02d,008,16.94,2026-03-31
02d,008,26.74,2026-04-30
02d,008,38.44,2026-05-31
02d,008,74.05,2026-06-30
02d,008,74.54,2026-07-31
02d,008,61.56,2026-08-31
02d,009,25.7,2025-10-31
02d,009,94.98,2025-11-30
02d,009,59.4,2025-12-31
02d,009,70.87,2026-01-31
02d,009,59.15,2026-02-28
02d,009,12.42,2026-03-31
02d,009,48.95,2026-04-30
02d,009,34.44,2026-05-31
02d,009,75.54,2026-06-30
02d,009,55.65,2026-07-31
02d,009,24.13,2026-08-31
02d,010,19.75,2025-10-31
02d,010,79.78,2025-11-30
02d,010,17.34,2025-12-31
02d,010,99.51,2026-01-31
02d,010,85.63,2026-02-28
02d,010,70.68,2026-03-31
02d,010,35.08,2026-04-30
02d,010,52.58,2026-05-31
02d,010,34.1,2026-06-30
02d,010,78.17,2026-07-31
02d,010,80.51,2026-08-31
02d,001,66.29,2025-10-31
02d,001,24.23,2025-11-30
02d,001,64.14,2025-12-31
02d,001,87.16,2026-01-31
02d,001,21.32,2026-02-28
02d,001,26.28,2026-03-31
02d,001,39.17,2026-04-30
02d,001,19.3,2026-05-31
02d,001,30.61,2026-06-30
02d,001,21.11,2026-07-31
02d,001,27.49,2026-08-31
02d,002,87.55,2025-10-31
02d,002,38.51,2025-11-30
02d,002,37.83,2025-12-31
02d,002,29.68,2026-01-31
02d,002,49.8,2026-02-28
02d,002,43.93,2026-03-31
02d,002,64.65,2026-04-30
02d,002,85.85,2026-05-31
02d,002,85.73,2026-06-30
02d,002,24.26,2026-07-31
02d,002,78.47,2026-08-31
02d,003,67.44,2025-10-31
02d,003,33.92,2025-11-30
02d,003,57.55,2025-12-31
02d,003,68.96,2026-01-31
02d,003,12.24,2026-02-28
02d,003,55.75,2026-03-31
02d,003,87.81,2026-04-30
02d,003,72.94,2026-05-31
02d,003,78.82,2026-06-30
02d,003,96.4,2026-07-31
02d,003,13.57,2026-08-31
02d,004,75.59,2025-10-31
02d,004,27.38,2025-11-30
02d,004,27.57,2025-12-31
02d,004,60.4,2026-01-31
02d,004,39.72,2026-02-28
02d,004,37.33,2026-03-31
02d,004,61.02,2026-04-30
02d,004,90.1,2026-05-31
02d,004,66.68,2026-06-30
02d,004,32.09,2026-07-31
02d,004,41.94,2026-08-31
02d,005,19.07,2025-10-31
02d,005,93.92,2025-11-30
02d,005,42.45,2025-12-31
02d,005,26.1,2026-01-31
02d,005,76.82,2026-02-28
02d,005,102.49,2026-03-31
02d,005,9.23,2026-04-30
02d,005,28.17,2026-05-31
02d,005,86.58,2026-06-30
02d,005,96.12,2026-07-31
02d,005,68.22,2026-08-31
02d,006,76.9,2025-10-31
02d,006,92.55,2025-11-30
02d,006,100.43,2025-12-31
02d,006,81.35,2026-01-31
02d,006,39.25,2026-02-28
02d,006,55.24,2026-03-31
02d,006,82.8,2026-04-30
02d,006,42.07,2026-05-31
02d,006,68.68,2026-06-30
02d,006,38.46,2026-07-31
02d,006,74.34,2026-08-31
02d,007,71.13,2025-10-31
02d,007,14.94,2025-11-30
02d,007,102.57,2025-12-31
02d,007,67.2,2026-01-31
02d,007,81.43,2026-02-28
02d,007,49.2,2026-03-31
02d,007,53.94,2026-04-30
02d,007,34.03,2026-05-31
02d,007,23.4,2026-06-30
02d,007,84.78,2026-07-31
02d,007,99.21,2026-08-31
02d,008,33.12,2025-10-31
02d,008,99.89,2025-11-30
02d,008,90.44,2025-12-31
02d,008,26.0,2026-01-31
02d,008,48.36,2026-02-28
02d,008,26.94,2026-03-31
02d,008,63.95,2026-04-30
02d,008,88.01,2026-05-31
02d,008,31.36,2026-06-30
02d,008,57.98,2026-07-31
02d,008,69.93,2026-08-31
02d,009,75.77,2025-10-31
02d,009,62.74,2025-11-30
02d,009,53.47,2025-12-31
02d,009,63.97,2026-01-31
02d,009,76.5,2026-02-28
02d,009,64.65,2026-03-31
02d,009,60.07,2026-04-30
02d,009,89.48,2026-05-31
02d,009,83.2,2026-06-30
02d,009,38.16,2026-07-31
02d,009,11.86,2026-08-31
02d,010,103.63,2025-10-31
02d,010,24.96,2025-11-30
02d,010,90.82,2025-12-31
02d,010,30.04,2026-01-31
02d,010,92.56,2026-02-28
02d,010,46.99,2026-03-31
02d,010,37.94,2026-04-30
02d,010,11.81,2026-05-31
02d,010,23.25,2026-06-30
02d,010,94.89,2026-07-31
02d,010,110.86,2026-08-31
